Timestamp,Signal Strength (dBm),SNR,Call Duration (s),Environment,Attenuation,Distance to Tower (km),Tower ID,User ID,Call Type,Incoming/Outgoing
2022-03-09 21:22:21,-99.29704167332692,14.378146839543838,685.4682572605311,open,0.1179040329059488,1.9804259464751528,4,55,data,incoming
2022-03-10 23:17:02,-97.26072599224398,11.68833219695368,1116.7430736629294,suburban,3.955384952338425,8.438962050007044,1,42,voice,outgoing
2022-03-11 15:25:58,-93.00180867743452,22.012723499963304,1105.418463085665,home,3.518006304368738,7.827526352584563,7,2,data,incoming
2022-03-12 19:17:54,-69.38773601865086,23.00191405678128,257.13347100732483,open,4.605707063274394,0.485140029673673,6,54,data,incoming
2022-03-13 22:04:17,-82.62276202996725,19.866866226307472,1142.4170681196038,suburban,3.978463038470141,6.958826113736151,2,62,voice,incoming
2022-03-14 18:43:36,-91.53953879276872,23.8285369798767,940.72493402505,open,0.8710648844989294,0.02637459081546,4,72,data,incoming
2022-03-15 11:08:35,-88.64095394651869,17.0134636171514,655.3385479958137,urban,13.73557832176592,1.046168508925044,8,78,data,outgoing
2022-03-16 10:37:54,-92.4574986810698,12.671226149583523,892.0220760436379,urban,11.193102424984726,8.837936617947097,2,98,data,incoming
2022-03-17 14:08:32,-71.92983501383064,21.4668230840596,1517.5707759234897,home,0.0703883927089366,7.185333717645762,8,78,data,outgoing
2022-03-18 09:54:11,-86.53983173286814,17.69269336023174,557.1763118437572,home,5.423128972155147,3.7609749419000815,3,81,data,incoming
2022-03-19 20:52:57,-107.75730021149408,21.38041404364733,1763.0656918651644,urban,10.679573945416353,6.081070853052857,3,28,data,incoming
2022-03-20 21:47:22,-97.6192284488612,19.192166262772904,465.3072332578848,home,4.434110929952212,4.674654526061282,6,64,voice,incoming
2022-03-21 11:46:59,-104.1384854866582,21.40428257955193,1297.6040106768726,suburban,7.135752810542367,6.673711261634495,6,36,voice,incoming
2022-03-22 23:04:15,-81.3745473928283,19.584328384380346,1164.2132402073803,home,1.743392140340263,8.078340298824342,2,28,voice,incoming
2022-03-23 09:22:00,-65.73358428684793,22.82693587576491,1289.0761949024163,open,4.348578751919351,4.288155972282075,7,3,data,outgoing
2022-03-24 16:10:05,-81.33985390412201,24.592112642173294,337.7853640914429,urban,9.531211071048151,3.476847809497965,5,65,voice,incoming
2022-03-25 10:23:08,-82.63143613353584,22.51461127136627,285.4059359231822,home,0.5020621517893409,4.8079636756401385,5,74,data,outgoing
2022-03-26 19:45:50,-74.79218040222769,21.8200139683244,1610.6360363961278,home,9.205187734140273,0.8333393855305071,2,24,data,outgoing
2022-03-27 18:13:10,-82.60121772239026,11.851344954730964,262.6355054445957,open,1.6738358973900254,3.0554406600328288,2,2,data,outgoing
2022-03-28 13:34:38,-93.13390122128033,15.94990031777587,165.71090922691064,urban,8.326742859345856,6.519061927304106,8,31,voice,outgoing
2022-03-29 16:37:56,-76.37347333839278,21.777187520198204,40.09367552711432,open,4.446868639873265,5.984445841156734,8,89,data,outgoing
2022-03-30 12:43:52,-61.22531729841613,20.90203082629941,556.7830536335883,home,7.156368279873645,0.5281869135263784,10,57,voice,outgoing
2022-03-31 11:58:05,-99.3416256226226,14.182132549729817,707.8186081168882,open,3.589069478092741,8.504211683745549,7,50,voice,outgoing
2022-04-01 09:33:14,-101.81543856989995,12.331785094522818,110.157120894563,suburban,2.387412680122045,7.610941938493013,10,78,data,outgoing
2022-04-02 19:03:47,-60.57304009827424,21.74116935159894,822.954598410023,home,8.025506365185272,2.44001473792924,3,81,voice,outgoing
2022-04-03 10:49:29,-89.36898241217573,25.999935507300123,854.2809877934926,home,6.67357664088629,7.130467004934991,5,51,data,outgoing
2022-04-04 18:47:00,-101.73841721090504,29.4134179674396,1193.3055190947962,urban,5.333481337923597,5.665637886780674,4,14,voice,outgoing
2022-04-05 14:59:46,-98.8774905431537,28.21214228544069,235.83937089868763,home,5.478068220172042,0.4290482930507222,10,7,voice,outgoing
2022-04-06 22:28:08,-101.6580536731134,25.825632116165732,364.1834153047793,suburban,2.004266469074362,5.576214264213705,2,37,voice,incoming
2022-04-07 15:49:57,-73.27516619930715,25.70085331868333,1554.704910100278,home,3.901587917375664,4.863201029030271,3,40,data,incoming
2022-04-08 22:25:19,-96.82783650131005,26.600636448305373,724.9500148200858,suburban,3.106440349121353,8.90123113184978,2,92,data,outgoing
2022-04-09 14:38:50,-77.52882026460455,24.400241673822254,1136.8628702368835,urban,7.14124504029603,2.1483677599933197,2,24,data,outgoing
2022-04-10 14:19:14,-60.73613825970712,14.32144958427758,478.2679763482078,open,4.6729351984292204,1.4251760775850464,9,86,data,incoming
2022-04-11 10:28:40,-98.04337847196538,19.3917002037058,1128.4759075305506,suburban,3.600125330804256,3.7002294938249913,9,35,voice,incoming
2022-04-12 12:03:16,-95.64511149381512,13.446884870854202,241.08877017416967,open,1.6627762037117018,8.353252134201647,10,45,voice,incoming
2022-04-13 17:27:50,-84.29650984237152,27.074460751633417,362.1001927013352,urban,6.452742865088562,5.903976811985475,5,23,data,outgoing
2022-04-14 20:04:31,-64.03380478535561,22.90643085746757,1259.9100500849538,home,0.3067174136623662,3.620939070803182,2,88,data,outgoing
2022-04-15 09:17:30,-98.74020628279196,14.700379345737646,608.4925536089656,open,0.2773715761747769,5.444583567746975,4,65,data,outgoing
2022-04-16 10:00:54,-57.99154816858528,13.974899928848483,1639.7686683859806,open,3.122959766346689,6.7499665686333685,3,1,data,incoming
2022-04-17 23:11:52,-76.73659285527972,23.14461986229284,919.4334141997208,suburban,6.750954329357225,8.7557138576882,5,99,data,incoming
2022-04-18 20:03:11,-69.65237664719103,27.347707425430464,1759.834569997908,home,6.482540665242284,2.9545349520959463,7,38,data,incoming
2022-04-19 19:39:20,-111.56901882275191,16.556455225124395,522.4017320892704,open,3.13137255992298,0.5160718051399626,5,10,voice,incoming
2022-04-20 18:25:29,-79.68016595707742,28.091547752407827,793.4989181061451,suburban,6.68754855859078,4.574777466423507,3,69,voice,incoming
2022-04-21 15:29:36,-81.44884488404233,12.673076746555411,171.46277020262266,urban,13.40337395224608,4.397578491186942,3,73,data,outgoing
2022-04-22 19:35:46,-79.99589216292601,13.475090687620131,235.9812676813213,suburban,3.439413030343077,3.645117106144737,2,66,voice,outgoing
2022-04-23 17:32:57,-78.78338338419,11.650995348661272,198.61771669906253,home,6.216301929001727,3.4697688842912457,7,36,voice,outgoing
2022-04-24 18:43:58,-97.39547905344968,16.912029042450804,385.9962420100853,home,1.9393847808476672,9.344055738127972,9,53,voice,incoming
2022-04-25 22:29:45,-105.76223420263187,15.021858149895367,1153.8006486594809,urban,8.155977065715025,9.745104455627269,6,52,data,incoming
2022-04-26 09:55:24,-90.74282173579174,23.34280758098993,494.1241003560705,urban,12.671942613306292,1.9357667339560811,6,5,voice,incoming
2022-04-27 17:53:25,-76.0695286407024,23.16762763542492,975.8359951838102,home,0.4950036707807992,0.8005558565813442,7,52,data,incoming
2022-04-28 16:56:21,-72.65667708549753,29.963213447743684,1137.433992895655,urban,9.835978504091356,7.742375468422966,4,75,data,outgoing
2022-04-29 15:28:45,-84.23027629037531,16.969642457053205,689.4264695587444,open,1.1478561810153538,8.72538985805262,6,53,data,incoming
2022-04-30 19:45:12,-86.95392354082904,18.93112876928128,1444.9565575856063,open,3.1469605733004413,0.4233499941056973,3,66,voice,incoming
2022-05-01 16:32:26,-60.81244169757439,21.23717542677701,540.3969999288474,open,1.139190596378184,9.978742775566356,1,13,voice,incoming
2022-05-02 20:30:01,-88.38204557676764,13.386952773387565,157.10005535090886,urban,6.766254548070014,2.7076978169117663,8,95,data,incoming
2022-05-03 16:51:03,-97.71157968129732,16.964323771336126,936.2662121857992,open,1.4917153705569708,7.01842140974292,6,67,voice,outgoing
2022-05-04 18:02:53,-68.16198129661224,11.65521357357342,1654.4496726718305,home,5.923418067810241,8.10690675159386,4,35,voice,outgoing
2022-05-05 19:26:41,-70.47332628753955,27.131908655879275,360.0775734135433,urban,5.669865413043192,8.191236034996654,1,30,data,incoming
2022-05-06 18:44:50,-81.202069853965,26.701286894781543,1655.2168121045495,open,3.6334643945707055,4.778108940774387,1,14,voice,outgoing
2022-05-07 20:34:11,-66.71057726914374,28.41205739896655,949.123833003118,suburban,7.267836174271235,5.0459200449598445,4,95,data,incoming
2022-05-08 13:57:51,-75.53773329649678,27.73286539678121,199.32269924511604,home,9.955632268883445,4.305758390036334,2,63,data,incoming
2022-05-09 22:10:50,-93.65922209643048,18.320766843069823,565.7387362673379,suburban,4.962832511315002,0.7528813781302346,7,4,data,incoming
2022-05-10 22:38:59,-66.37756196578788,11.734307029686583,569.6437857642303,open,1.2625005707640715,1.5131721830065248,1,90,voice,outgoing
2022-05-11 19:40:26,-115.25904426107056,18.8849635905069,1406.4332084164107,open,4.305183983306015,9.60576005052269,1,97,data,outgoing
2022-05-12 23:00:18,-69.4655016653087,12.330209795605072,395.41531996371566,suburban,7.06599187120286,5.084549035228481,1,44,data,outgoing
2022-05-13 19:16:32,-75.01558486756053,12.713415489822737,1617.823049391532,urban,6.1283116569449,9.15003414612962,7,6,voice,incoming
2022-05-14 14:17:55,-76.88160435128923,28.30605405398009,1558.656031564205,suburban,3.062224056346852,0.1305659540137937,4,99,voice,incoming
2022-05-15 16:44:21,-97.974458870865,27.082821881350995,1732.0677679575588,open,2.965235053646063,3.1219380273699,7,91,voice,incoming
2022-05-16 10:37:26,-97.18774018636388,18.97105473089164,221.79669840711952,urban,13.640795050447924,7.639943649039255,9,34,voice,incoming
2022-05-17 20:45:25,-98.80624610709415,11.089071133121925,690.5192855026216,urban,11.534570193636211,9.869545953082106,2,87,voice,incoming
2022-05-18 16:57:37,-108.95440130381893,22.06184731043413,201.04481822709465,urban,13.61690314687148,7.4693460553676285,2,83,data,incoming
2022-05-19 23:23:01,-87.25170384887157,20.675113187186437,1715.3227827892997,urban,12.404708299746252,7.81205207061618,9,81,voice,incoming
2022-05-20 19:48:36,-81.52732923729135,27.250128336335404,1633.6779503465862,home,7.904495907856561,5.479388142095049,7,47,data,incoming
2022-05-21 09:15:06,-90.17914789915768,13.574310246886949,1697.9795391541957,urban,13.469249782022615,8.669605999852706,8,78,voice,incoming
2022-05-22 15:42:25,-100.45582577202434,13.899958798484873,1435.55506213218,suburban,7.248440370171245,7.151927709355402,1,96,voice,outgoing
2022-05-23 20:18:17,-50.93375430192856,22.77754835182229,360.2183160071252,open,3.72042766736439,3.462686264440041,6,18,voice,incoming
2022-05-24 13:37:57,-74.34120379079991,15.165563870630816,1792.2576855978018,open,2.204060220790629,9.318956868442031,7,69,data,incoming
2022-05-25 18:46:57,-74.1303901735927,21.032955712772456,1533.5423319352365,home,7.331055581825387,8.521278384178501,6,81,data,outgoing
2022-05-26 17:40:09,-90.04954695496748,21.83069913678888,165.95350995149968,suburban,6.886260560413767,1.368024686076097,10,10,voice,outgoing
2022-05-27 19:05:02,-75.50646390353356,28.20097017789523,1639.983680610191,urban,7.55839737769044,0.7019505235384305,7,82,data,outgoing
2022-05-28 21:19:09,-83.56263177523901,26.342585138559755,926.5412443749284,home,9.984866425608065,0.6705480824116483,2,79,data,outgoing
2022-05-29 23:08:39,-64.82829277638515,11.675814720834506,400.479577820189,open,1.6210284219562945,0.2141512752649299,9,62,voice,incoming
2022-05-30 23:10:04,-73.03805235709416,21.007353143298094,1459.955372959667,home,8.92805103813949,5.158603337708914,9,67,data,incoming
2022-05-31 23:34:46,-90.11331729888992,21.24147985782532,928.6279676404192,suburban,2.514429540461836,7.533771131419538,8,70,data,outgoing
2022-06-01 10:51:20,-91.6226886564854,15.317138452383176,1787.067971863238,suburban,6.672030416292475,2.9234276602450526,7,94,data,outgoing
2022-06-02 10:00:26,-74.5024590817073,26.873108711034654,787.1409962907286,home,6.260734853701018,0.4041215839064305,2,50,voice,incoming
2022-06-03 14:09:51,-63.69718882190645,13.3624029183649,1022.9738529247112,home,0.8980705883913953,7.847777451393767,6,11,voice,incoming
2022-06-04 10:58:49,-70.77179769699704,12.69320603828086,1534.844026333981,home,7.360354611158351,4.652416918543382,3,24,data,outgoing
2022-06-05 14:04:40,-86.18588951454404,17.372193971066743,1499.4410831839327,home,8.821814726862973,3.9097208277766224,3,77,voice,outgoing
2022-06-06 16:13:59,-89.73438195933525,10.98148657614657,972.0957219227504,urban,13.012090832270976,3.175432658862916,6,28,data,incoming
2022-06-07 11:16:51,-85.26538811368843,23.1324688894931,957.0676756494756,home,9.209446742736814,1.1147738066582935,10,28,voice,outgoing
2022-06-08 18:56:10,-64.86466694154944,21.878372919461462,1492.9638069258554,open,2.266889819772764,8.5965309315276,6,81,data,incoming
2022-06-09 10:33:02,-92.31069011149236,27.59748725649072,1056.90810622321,suburban,7.470189780861536,8.787166402756863,10,50,voice,incoming
2022-06-10 15:13:25,-76.88270341230833,27.804971056879985,369.6382465550373,home,3.293392025672759,9.67301947972895,1,30,data,outgoing
2022-06-11 23:39:35,-103.12322721155113,17.3319957720756,47.51958117761998,urban,9.079620357245489,0.1207683662233805,4,95,voice,outgoing
2022-06-12 10:05:10,-87.33928524833516,12.087157479524944,1738.3801276552667,open,3.777709695565119,0.7038769037396564,8,83,voice,incoming
2022-06-13 20:13:30,-101.00210097333913,27.70276379159919,1625.43691364442,suburban,3.2292901410254995,8.950917132436219,7,38,voice,outgoing
2022-06-14 11:36:16,-83.02304709299848,21.0000849881541,559.3409402548988,urban,12.504612687102554,7.268370142985851,9,43,data,outgoing
2022-06-15 18:37:30,-95.48883435263562,22.87342940737195,1016.57085365952,home,5.944121107601667,4.824501362749794,9,27,voice,incoming
2022-06-16 21:22:23,-102.93200424868282,27.51338873162868,231.77766610391407,suburban,5.77905797944274,4.542857763058031,5,77,data,incoming
2022-06-17 11:42:00,-82.71881047039005,10.296910753500304,1117.031857082035,suburban,6.258502651054896,4.362613701836882,8,86,data,incoming
2022-06-18 14:24:05,-95.2292787508216,24.1611931647484,1424.990173262037,home,5.962228951390637,4.049953857121692,1,76,voice,incoming
2022-06-19 17:46:39,-82.00576548656841,19.64967463810453,418.2673958360908,home,2.4586102180920086,7.013327835219949,10,69,voice,incoming
2022-06-20 22:37:39,-107.45740894969416,11.354301914763075,176.8800237968416,open,2.0986769390369253,3.3264266851256785,8,2,data,incoming
2022-06-21 17:12:40,-92.63287328964536,17.642345246808883,1500.4580157712896,urban,11.045744119625493,7.240296887958704,8,86,voice,outgoing
2022-06-22 20:40:07,-74.73926817780125,18.336322082989348,1585.6282343509024,home,9.973612134520014,5.692739213810228,3,46,voice,outgoing
2022-06-23 12:49:02,-92.7310000504406,13.793579816353365,172.8872752708027,suburban,7.073748840192657,6.022468333731087,9,86,voice,outgoing
2022-06-24 15:13:21,-88.82249633512066,23.22883143568782,1633.928773797856,suburban,5.9975673121147,8.921705052709026,4,30,data,incoming
2022-06-25 20:45:05,-78.11860534270656,13.886960564801642,370.8930542420404,open,2.4461559885696618,2.037063281143631,6,70,data,incoming
2022-06-26 14:31:38,-77.91261034704203,14.805928551749345,580.5495416805695,open,0.6926599000600492,6.212882841268485,8,10,voice,incoming
2022-06-27 21:16:26,-100.32143931051692,24.09138982253762,710.8625698962859,urban,14.853736683907412,5.336569996836843,1,2,data,incoming
2022-06-28 11:57:05,-70.5482246951946,13.318533964109772,924.9633198308728,suburban,3.1938401127704856,1.414594137850825,7,4,data,incoming
2022-06-29 14:25:59,-90.77566857010692,11.838703327119154,1044.1144212187028,suburban,2.748805607468094,9.38258408049876,9,68,data,outgoing
2022-06-30 15:21:35,-69.55083123873638,17.9485866302565,1400.629637586041,open,1.822766041986565,8.8121671784111,1,70,data,outgoing
2022-07-01 10:39:19,-112.26033381394474,18.39157685601057,58.148009626072586,open,2.302857381549455,2.694367656330494,9,73,voice,incoming
2022-07-02 11:32:22,-63.07402237388867,20.477238822348248,918.4466864399226,home,9.528915938307334,0.5934154769357081,8,61,voice,incoming
2022-07-03 14:37:20,-87.50678181974334,20.836306160546258,1417.3721283767204,urban,6.494701246170184,1.838340543932817,2,16,voice,incoming
2022-07-04 15:33:54,-79.16485875680188,25.83842051159428,920.1321484624556,urban,8.676516607771624,9.592617646450428,4,39,voice,incoming
2022-07-05 18:17:59,-64.79965320330626,14.57468264595551,1081.4662713896998,home,8.780109211645371,7.273194697674466,7,44,data,outgoing
2022-07-06 13:05:45,-69.80532742615061,23.765780515774704,1716.6971519447732,home,8.319667367965497,9.516589781420596,5,45,data,outgoing
2022-07-07 15:37:22,-105.43347023941718,26.190326299513004,1363.2092163314403,open,4.495520010026057,8.012948346761963,6,15,voice,outgoing
2022-07-08 22:23:10,-104.92385016902004,14.283910467655025,315.76866500715886,suburban,4.724152826735217,5.957713107137161,4,71,voice,outgoing
2022-07-09 14:19:42,-89.97407263824203,14.33173505112038,77.8541803916019,urban,14.218785543972864,1.0203128594968802,3,66,voice,incoming
2022-07-10 13:53:07,-80.83713186315322,20.74982849426685,933.33336209783,urban,12.06040532389905,1.244671764054952,3,99,voice,outgoing
2022-07-11 14:23:02,-76.56088066512044,25.320592922177497,1007.6330053789558,open,3.121300707090566,0.625840348596215,8,99,data,incoming
2022-07-12 09:37:06,-82.63917527821337,11.209921856893512,1770.0862743527423,suburban,5.254656527959266,9.929279969095903,8,6,voice,outgoing
2022-07-13 18:29:52,-111.40335663109371,15.532716935760442,773.122806746965,open,0.4162762897759031,1.3952262011430827,3,48,data,incoming
2022-07-14 21:45:56,-82.5577578488049,27.993419344627853,1459.1127115933564,suburban,2.3108705703408283,8.181234472631182,3,31,data,incoming
2022-07-15 11:50:29,-66.43474805771729,14.695634955623795,809.429971745072,open,3.384749728216497,9.65480733494821,8,84,voice,outgoing
2022-07-16 09:14:46,-86.53859721294533,19.296492673167563,1632.2655760552932,home,1.3047285644589135,7.04283167486691,2,27,voice,incoming
2022-07-17 16:06:36,-75.01241958238478,29.405679131964053,1767.7247339008622,home,0.5504756497708263,1.73926098305349,1,20,voice,incoming
2022-07-18 15:59:58,-75.37228050796635,21.3305185213578,372.16219131156726,urban,7.941324898396905,2.14199561073148,5,73,data,incoming
2022-07-19 13:38:21,-66.30505015260749,11.402288892533898,1460.359573498457,open,4.542551558629865,4.240618152230517,7,37,data,outgoing
2022-07-20 09:18:04,-116.24923549957975,10.511712063454723,629.8541708281555,open,3.311047039487258,1.4758488232564748,10,22,voice,incoming
2022-07-21 12:13:15,-95.80641689637126,17.81960336417857,1557.3615617431744,suburban,5.688841485769393,2.5264756589258752,10,99,voice,outgoing
2022-07-22 12:06:00,-76.48317032967631,17.21118629199993,598.6958511142619,open,2.478849205487013,1.5768447309650224,3,84,voice,incoming
2022-07-23 18:42:57,-72.1464870644409,12.08297126680574,1144.8317832170092,home,5.696442999389698,5.20508302941272,5,61,voice,incoming
